,,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,status,status,status,status,status,status,status,status,last_update,last_update,last_update,last_update,last_update,last_update,last_update,last_update
,,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std
station_id,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48004,Maxime Gorki - Louis Aragon,307.0,3.6938110749185666,1.0,2.0,3.0,5.0,12.0,2.092015821996762,307.0,1.739413680781759,0.0,0.0,1.0,3.0,5.0,1.8657150011627872,307.0,5.4332247557003255,1.0,3.0,4.0,8.0,16.0,3.6646077586125356,307.0,13.840390879478827,3.0,11.0,15.0,17.0,18.0,3.5632378392413706,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.104234496,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
48005,Eugène Varlin - Place de la Paix,307.0,2.814332247557003,0.0,1.0,2.0,4.0,14.0,2.8505342568335386,307.0,2.205211726384365,0.0,0.0,1.0,4.0,9.0,2.993496033198821,307.0,5.019543973941368,0.0,2.0,4.0,9.0,16.0,4.148345105174118,307.0,16.928338762214985,5.0,13.0,18.0,21.0,23.0,4.390432055788942,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.182410240,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
48006,Maxime Gorki - Paul Vaillant-Couturier,307.0,3.3420195439739415,0.0,1.0,1.0,6.0,15.0,3.687590897465141,307.0,0.762214983713355,0.0,0.0,0.0,1.0,6.0,1.2981153933861183,307.0,4.1042345276872965,0.0,1.0,3.0,7.0,17.0,3.9127178655180104,307.0,14.872964169381108,1.0,13.0,16.0,18.0,19.0,4.060830593185969,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.286644992,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
48007,Parc Départemental des Hautes-Bruyères,307.0,6.719869706840391,0.0,3.0,6.0,10.0,22.0,5.039033519088519,307.0,1.723127035830619,0.0,0.0,1.0,3.0,5.0,1.573333539013781,307.0,8.44299674267101,0.0,3.0,7.0,13.0,25.0,6.08269602973759,307.0,21.32899022801303,5.0,17.0,23.0,26.0,30.0,5.907171886443006,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.234527744,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
48008,Guy Môquet - Parvis Georges Marchais,307.0,4.6742671009771986,0.0,2.0,5.0,7.0,12.0,3.0972403435021616,307.0,0.7654723127035831,0.0,0.0,0.0,1.0,3.0,1.0711822411890293,307.0,5.4397394136807815,0.0,2.0,6.0,9.0,15.0,3.7019846201667677,307.0,24.061889250814332,14.0,20.0,24.0,28.0,29.0,3.9497762426217893,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.208468992,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
48009,République - Auguste Perret,307.0,4.62214983713355,0.0,1.0,4.0,8.0,11.0,3.5416150543448026,307.0,1.6644951140065147,0.0,0.0,1.0,3.0,4.0,1.6294301068211745,307.0,6.286644951140065,0.0,2.0,4.0,10.0,15.0,4.870470996368783,307.0,23.63843648208469,15.0,20.0,26.0,28.0,30.0,4.878546623254309,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.928338688,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
48010,Karl Marx,307.0,1.8175895765472312,0.0,1.0,2.0,3.0,4.0,1.0254681957742968,307.0,0.2280130293159609,0.0,0.0,0.0,0.0,1.0,0.4202360368020188,307.0,2.045602605863192,0.0,2.0,2.0,3.0,4.0,0.9791312067303274,307.0,13.954397394136809,12.0,13.0,14.0,14.0,16.0,0.9791312067303274,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.628664320,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
48011,Epi d'Or - Chevilly,307.0,3.54071661237785,0.0,3.0,4.0,5.0,7.0,1.6070118439164764,307.0,1.1563517915309447,0.0,1.0,1.0,2.0,3.0,0.7890076376746118,307.0,4.697068403908795,1.0,3.0,5.0,6.0,9.0,1.9809776433393158,307.0,14.833876221498372,11.0,13.0,14.0,16.0,19.0,2.044063369008955,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.384364800,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:50,2023-06-02 21:03:18,2023-06-03 21:35:37,
48012,Stalingrad - Henri Luisette,307.0,4.351791530944626,0.0,2.0,3.0,7.0,11.0,3.2398693362349897,307.0,1.289902280130293,0.0,0.0,0.0,2.0,9.0,1.8779758059342837,307.0,5.641693811074918,0.0,2.0,4.0,9.0,20.0,4.648629821047435,307.0,19.14332247557003,5.0,15.0,20.0,23.0,26.0,4.892201948557887,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.254071552,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5001,Harpe - Saint-Germain,307.0,5.013029315960912,0.0,3.0,4.0,6.0,13.0,3.45463025590585,307.0,16.563517915309447,1.0,7.0,15.0,23.0,39.0,11.08751747655798,307.0,21.576547231270357,2.0,10.0,19.0,36.0,44.0,13.14511156187231,307.0,21.576547231270357,0.0,8.0,24.0,34.0,42.0,13.021218372668113,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.048859904,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5002,Sommerard - Saint-Jacques,307.0,7.2182410423452765,0.0,4.0,7.0,11.0,17.0,3.8983731524606977,307.0,20.68729641693811,3.0,18.0,22.0,24.0,31.0,5.761031037450175,307.0,27.905537459283387,8.0,26.0,30.0,32.0,34.0,6.006603279876864,307.0,4.843648208469055,0.0,0.0,2.0,7.0,25.0,6.259762340183279,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.749185536,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5003,Le Goff - Gay-Lussac,307.0,9.045602605863191,0.0,3.0,6.0,15.0,28.0,7.411208955455992,307.0,6.407166123778501,0.0,3.0,6.0,11.0,16.0,4.133437789053179,307.0,15.452768729641694,0.0,6.0,14.0,26.0,33.0,9.81296746883319,307.0,18.534201954397393,0.0,9.0,21.0,27.5,34.0,9.879402035217527,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.221498368,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5004,Saint-Jacques - Val de Grâce,307.0,3.791530944625407,0.0,1.0,2.0,6.0,17.0,3.9001667387081764,307.0,1.5472312703583062,0.0,1.0,1.0,2.0,8.0,1.4686986220520741,307.0,5.3387622149837135,0.0,2.0,4.0,9.0,18.0,4.075580366724039,307.0,12.752442996742671,0.0,10.0,14.0,16.0,18.0,4.326988442275198,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.618892288,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5005,Gay Lussac - Saint-Jacques,307.0,4.153094462540716,0.0,1.0,3.0,4.0,19.0,4.247953971269941,307.0,4.299674267100977,0.0,1.0,4.0,7.0,14.0,3.347240580148741,307.0,8.452768729641694,0.0,4.0,8.0,9.0,24.0,6.2794574165559265,307.0,15.237785016286646,0.0,15.0,16.0,20.0,24.0,6.6361166920885735,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.566775296,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5006,Saint-Jacques - Soufflot,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.677524480,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5007,Ecoles - Carmes,307.0,6.944625407166124,0.0,3.0,5.0,8.0,29.0,6.747078436225647,307.0,11.084690553745927,0.0,3.0,7.0,18.0,32.0,9.413138857764931,307.0,18.02931596091205,1.0,8.0,18.0,27.0,36.0,11.149128187193964,307.0,17.42671009771987,0.0,8.0,17.0,28.0,34.0,11.208525725763126,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.087947776,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5012,Estrapade - Ulm,307.0,6.9185667752443,0.0,3.0,6.0,10.0,16.0,4.611354333471583,307.0,1.4657980456026058,0.0,0.0,1.0,2.0,7.0,1.588758383427512,307.0,8.384364820846905,0.0,4.0,8.0,13.0,16.0,4.8898470748572915,307.0,7.596091205211726,0.0,3.0,8.0,12.0,16.0,4.906283589268061,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.651465728,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5014,Jean Calvin - Tournefort,307.0,3.52442996742671,0.0,1.0,2.0,4.0,15.0,4.155698023544285,307.0,4.188925081433225,0.0,0.0,1.0,8.0,22.0,5.101916321144794,307.0,7.713355048859935,0.0,2.0,3.0,13.0,28.0,8.358545242812456,307.0,20.094462540716613,0.0,14.5,25.0,26.0,28.0,8.521073566548607,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.990227712,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5015,Epée de Bois - Mouffetard,307.0,2.254071661237785,0.0,0.0,2.0,4.0,9.0,1.8024877601711584,307.0,5.462540716612378,0.0,2.0,3.0,9.5,23.0,6.069402318519979,307.0,7.716612377850163,0.0,3.0,5.0,13.0,29.0,6.976230717404684,307.0,54.71335504885994,32.0,50.0,57.0,60.0,63.0,7.304930567930575,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.107491840,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5016,Thouin - Cardinal Lemoine,307.0,5.478827361563518,0.0,2.0,4.0,8.0,15.0,4.310123505596708,307.0,1.1433224755700326,0.0,0.0,1.0,2.0,8.0,1.4161692449386802,307.0,6.62214983713355,0.0,3.0,5.0,9.5,17.0,4.60256016462346,307.0,9.817589576547231,0.0,7.0,11.0,13.0,17.0,4.581785840819366,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.517915392,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5018,Mutualité,307.0,3.58957654723127,1.0,2.0,4.0,5.0,9.0,1.7417280174494616,307.0,18.237785016286644,2.0,10.0,19.0,26.0,34.0,9.407555316797147,307.0,21.827361563517915,4.0,13.0,23.0,30.0,37.0,9.934071916689993,307.0,12.970684039087947,0.0,5.0,13.0,20.0,30.0,9.090096628755047,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.609120512,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5019,Poissy - Saint-Germain,307.0,2.244299674267101,0.0,1.0,2.0,3.0,11.0,2.000553456452508,307.0,11.514657980456025,0.0,5.5,13.0,16.0,24.0,6.348970386160239,307.0,13.758957654723128,0.0,7.0,15.0,19.0,24.0,6.731586568818315,307.0,10.273615635179153,1.0,5.0,10.0,17.0,24.0,6.768587645478633,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.846905600,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5020,Institut du Monde Arabe - Saint-Germain,307.0,8.342019543973942,1.0,5.0,7.0,10.0,20.0,4.692884318665329,307.0,18.055374592833875,1.0,12.0,22.0,25.0,33.0,9.196130656888693,307.0,26.39739413680782,4.0,21.5,31.0,33.0,36.0,9.645602119417392,307.0,11.315960912052118,2.0,5.0,7.0,15.5,34.0,9.06410571378247,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.589576704,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5021,Jussieu - Fossés Saint-Bernard,307.0,3.6938110749185666,0.0,2.0,4.0,5.0,11.0,2.1307108889512074,307.0,24.882736156351793,4.0,19.0,29.0,31.0,38.0,8.801325379549093,307.0,28.576547231270357,7.0,23.0,33.0,36.0,39.0,9.347494708234626,307.0,10.029315960912053,0.0,2.0,6.0,16.0,32.0,9.502792186219954,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.716612352,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5022,Boulangers - Cardinal Lemoine,307.0,2.820846905537459,0.0,1.0,3.0,4.0,12.0,2.251467625783134,307.0,3.8371335504885993,0.0,1.0,2.0,5.0,16.0,4.080824230120511,307.0,6.657980456026059,0.0,3.0,5.0,9.0,20.0,5.099368135880925,307.0,12.60586319218241,0.0,11.0,14.0,16.0,20.0,4.906747870123451,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.573289984,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5024,Place Monge,307.0,2.749185667752443,0.0,1.0,3.0,4.0,9.0,1.9008832625474745,307.0,1.5993485342019544,0.0,0.0,1.0,2.0,12.0,2.057760593259741,307.0,4.348534201954397,0.0,2.0,4.0,6.0,14.0,2.753314603975893,307.0,16.41368078175896,6.0,15.0,17.0,18.0,21.0,2.726331623260261,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.048859904,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5026,Pascal - Claude Bernard,307.0,2.530944625407166,0.0,1.0,2.0,3.0,9.0,1.8045476557912437,307.0,17.120521172638437,2.0,10.0,17.0,24.0,37.0,8.872469853209923,307.0,19.651465798045603,4.0,11.0,22.0,27.0,41.0,9.243211046968133,307.0,24.120521172638437,1.0,16.0,21.0,35.0,42.0,11.089437463501167,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.739413760,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5027,Gobelins - Port-Royal,307.0,3.003257328990228,0.0,2.0,3.0,4.0,10.0,2.0154604581588775,307.0,15.964169381107492,1.0,6.5,15.0,25.0,35.0,10.23013072821234,307.0,18.96742671009772,2.0,10.0,19.0,28.5,38.0,10.588820449886654,307.0,19.127035830618894,1.0,9.5,19.0,29.0,37.0,10.408965090578501,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.254071552,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5028,Censier - Jardin des Plantes,307.0,3.188925081433225,0.0,1.0,3.0,5.0,9.0,2.065149937803717,307.0,18.618892508143322,3.0,17.0,20.0,21.0,26.0,4.005066408861174,307.0,21.807817589576548,7.0,20.0,22.0,25.0,28.0,4.342246202631164,307.0,4.814332247557004,0.0,1.0,4.0,6.5,21.0,4.476670440083802,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.915309312,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5030,Sorbonne - Ecoles,307.0,10.908794788273616,0.0,4.0,9.0,16.0,26.0,7.648197330020127,307.0,12.7557003257329,1.0,8.0,14.0,16.0,26.0,6.452611956427308,307.0,23.664495114006513,2.0,12.0,24.0,36.0,45.0,12.602318880500752,307.0,25.15960912052117,2.0,13.0,25.0,37.0,48.0,13.362856915523459,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.905537280,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5031,Lacépède - Linné,307.0,5.390879478827362,0.0,1.0,4.0,8.0,16.0,5.255278847020106,307.0,9.667752442996743,0.0,4.0,7.0,12.0,39.0,8.941003209709276,307.0,15.058631921824103,0.0,6.0,11.0,21.0,53.0,12.294180650242932,307.0,37.0814332247557,0.0,32.0,40.0,46.0,52.0,11.904160332979037,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.364820736,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5032,Panthéon - Valette,307.0,10.26384364820847,0.0,4.0,6.0,17.0,33.0,8.674888382340287,307.0,6.521172638436482,0.0,1.0,4.0,10.0,25.0,6.152371448264387,307.0,16.78501628664495,0.0,7.0,14.0,25.0,39.0,11.654308731518046,307.0,21.684039087947884,0.0,13.0,24.0,31.0,39.0,11.472665979544846,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.599348480,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5033,Saint-Séverin - Saint-Michel,307.0,5.605863192182411,0.0,3.0,5.0,8.0,13.0,3.21521578894135,307.0,13.521172638436482,0.0,8.0,15.0,18.0,25.0,6.473831783946089,307.0,19.127035830618894,0.0,11.0,22.0,27.0,30.0,8.336086918126222,307.0,9.993485342019545,0.0,2.0,8.0,17.0,26.0,7.941778947148597,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.312703488,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5034,Censier - Santeuil,307.0,4.938110749185668,0.0,2.0,4.0,6.0,16.0,4.41470511536936,307.0,21.882736156351793,0.0,9.0,24.0,31.0,41.0,12.134563946108042,307.0,26.820846905537458,2.0,11.5,29.0,35.0,56.0,15.01863184675558,307.0,38.54397394136808,9.0,29.0,36.0,52.0,65.0,15.723941650201027,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.964169216,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
51001,Gare d'Argenteuil,307.0,1.5863192182410424,0.0,0.0,1.0,2.0,4.0,1.3984848719176026,307.0,4.501628664495114,0.0,3.0,4.0,7.0,8.0,2.3155831756511507,307.0,6.087947882736156,1.0,4.0,5.0,8.0,11.0,2.3973197228329943,307.0,33.74267100977199,28.0,32.0,35.0,36.0,39.0,2.6013263395324038,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.058631936,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
51002,Placette Grégoire Collas,307.0,2.957654723127036,0.0,2.0,3.0,4.0,5.0,1.263424011698156,307.0,13.970684039087947,11.0,13.0,14.0,15.0,18.0,1.591168597106422,307.0,16.928338762214985,12.0,15.0,18.0,18.0,22.0,2.2494904671923623,307.0,6.107491856677524,1.0,5.0,5.0,8.0,11.0,2.287685682116804,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.035830528,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
51003,Hôtel de Ville d'Argenteuil,307.0,7.521172638436482,4.0,6.0,7.0,8.0,13.0,1.9051121266730235,307.0,5.687296416938111,4.0,5.0,6.0,6.0,7.0,0.9734724182557853,307.0,13.208469055374593,9.0,11.5,13.0,14.0,18.0,1.7865309251698724,307.0,16.485342019543975,12.0,16.0,16.0,18.0,20.0,1.7345810357456515,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.775244032,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
51007,Résistance - Romain Rolland,307.0,8.775244299674267,5.0,8.0,9.0,10.0,11.0,1.432001041412432,307.0,4.061889250814332,3.0,4.0,4.0,4.0,5.0,0.44948810476138956,307.0,12.8371335504886,9.0,12.0,13.0,14.0,14.0,1.483962939221124,307.0,13.1628664495114,12.0,12.0,13.0,14.0,17.0,1.483962939221124,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.381107712,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
51008,Martyrs de Châteaubriant - Jean Grandel,307.0,5.061889250814332,3.0,4.0,6.0,6.0,6.0,1.1170457422634554,307.0,3.521172638436482,3.0,3.0,4.0,4.0,4.0,0.5003671131043178,307.0,8.583061889250814,7.0,8.0,9.0,9.0,10.0,0.7975287029975258,307.0,29.416938110749186,28.0,29.0,29.0,30.0,31.0,0.7975287029975258,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.250814464,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5105,Geoffroy-Saint-Hilaire - Saint-Marcel,307.0,2.182410423452769,0.0,1.0,2.0,4.0,10.0,1.8415901557052108,307.0,7.029315960912052,1.0,3.0,8.0,10.0,16.0,3.861463773200246,307.0,9.211726384364821,1.0,5.0,9.0,13.0,17.0,4.307326857450682,307.0,7.49185667752443,0.0,4.0,7.0,12.0,16.0,4.374887353057283,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.351791360,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:18,2023-06-03 21:35:37,
5106,Cujas - Saint-Michel,307.0,4.807817589576548,0.0,2.0,4.0,7.0,12.0,3.2947081940992526,307.0,4.644951140065147,0.0,2.0,4.0,7.0,13.0,3.470840094509857,307.0,9.452768729641694,0.0,5.0,10.0,14.0,17.0,5.190509548002764,307.0,6.993485342019544,0.0,3.0,7.0,11.0,17.0,5.019565305074597,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.638436608,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5107,Pontoise - La Tournelle,307.0,4.244299674267101,0.0,2.0,3.0,7.0,12.0,3.011241207417344,307.0,10.286644951140065,1.0,8.0,11.0,13.0,19.0,4.06192879113449,307.0,14.530944625407166,1.0,10.0,14.0,20.0,23.0,5.901272718067016,307.0,7.504885993485342,0.0,2.0,7.0,12.0,21.0,5.556231463428727,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.980455936,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
5110,Lacépède - Monge,307.0,3.1237785016286646,0.0,1.0,3.0,5.0,8.0,2.2515763664119137,307.0,2.960912052117264,1.0,1.0,2.0,4.0,14.0,2.517605294787979,307.0,6.084690553745928,1.0,3.0,5.0,9.0,22.0,3.8047948960904194,307.0,15.381107491856678,0.0,12.5,17.0,18.0,20.0,3.799901281592148,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.511400704,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
5114,Claude Bernard - Arbalète,307.0,2.3615635179153096,0.0,0.0,1.0,3.0,10.0,2.5391486720543615,307.0,3.488599348534202,0.0,2.0,3.0,6.0,9.0,2.485717435473948,307.0,5.850162866449511,0.0,3.0,5.0,8.0,16.0,3.8793518644769147,307.0,9.299674267100977,0.0,8.0,10.0,12.0,16.0,3.7826703087624716,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.723127040,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17,2023-06-03 21:35:37,
5115,Buffon - Jardin des Plantes,307.0,4.866449511400652,0.0,2.0,4.0,8.0,12.0,3.4873836242055747,307.0,16.547231270358306,1.0,11.0,17.0,23.0,28.0,7.120821248301406,307.0,21.41368078175896,1.0,16.5,22.0,27.0,29.0,7.052200912818648,307.0,7.100977198697068,0.0,1.0,6.0,11.0,24.0,6.493302156697409,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.055374592,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
