,,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,status,status,status,status,status,status,status,status
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
station_id,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22016,Charles de Gaulle - Sablonville,252.0,3.6984126984126986,2.817899082536495,0.0,1.0,3.0,6.0,10.0,252.0,2.492063492063492,2.5848039889499055,0.0,0.0,2.0,4.0,10.0,252.0,6.190476190476191,3.996441217110704,0.0,3.0,5.0,8.0,17.0,252.0,18.476190476190474,4.4223522894879395,7.0,16.0,19.0,22.25,25.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22101,Gare Routière de Saint Cloud,252.0,4.646825396825397,3.8298302107920996,0.0,1.0,4.0,8.0,14.0,252.0,10.373015873015873,5.5713183072789825,1.0,6.0,11.0,15.0,21.0,252.0,15.01984126984127,8.40624431009468,1.0,7.0,17.0,21.0,30.0,252.0,14.178571428571429,8.116424812435183,0.0,8.75,12.0,22.0,29.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22102,Mont Valérien - Michel Salles,252.0,1.6587301587301588,1.5157221119061006,0.0,0.0,1.0,3.0,7.0,252.0,0.6587301587301587,0.9544418983123897,0.0,0.0,0.0,1.0,3.0,252.0,2.3174603174603177,1.7814931453991847,0.0,1.0,2.0,3.25,8.0,252.0,20.682539682539684,1.7814931453991847,15.0,19.75,21.0,22.0,23.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22103,Senard - Charles Blum,252.0,2.996031746031746,2.0540466635885686,0.0,1.0,3.0,4.0,9.0,252.0,1.9523809523809523,2.0679960962963873,0.0,0.0,2.0,3.0,9.0,252.0,4.948412698412699,2.682635147569932,1.0,3.0,5.0,6.0,13.0,252.0,18.13888888888889,2.467428366655706,11.0,17.0,19.0,20.0,23.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22201,Henri Ravera - Gabriel Péri,252.0,3.642857142857143,3.3754782118676756,0.0,1.0,3.0,5.0,14.0,252.0,0.7857142857142857,1.1542897152480291,0.0,0.0,0.0,1.0,5.0,252.0,4.428571428571429,4.225569239907463,0.0,2.0,3.0,6.0,18.0,252.0,24.488095238095237,4.018366343500159,12.0,23.0,26.0,27.0,29.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22203,Tertres - Fontaine,252.0,3.6468253968253967,1.9265056824964406,1.0,2.0,3.0,5.0,9.0,252.0,0.31746031746031744,0.5073294449858982,0.0,0.0,0.0,1.0,2.0,252.0,3.9642857142857144,2.1092459816885296,1.0,2.0,3.0,6.0,9.0,252.0,23.174603174603174,2.2725781385217743,17.0,22.0,24.0,25.0,26.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22206,Louis Pasteur - Albert Petit,252.0,2.3968253968253967,2.061134817117141,0.0,1.0,2.0,4.0,9.0,252.0,1.1349206349206349,1.575980942121785,0.0,0.0,0.0,2.0,5.0,252.0,3.5317460317460316,2.800644513006105,0.0,1.0,3.0,5.25,12.0,252.0,27.123015873015873,2.8572871177139016,19.0,25.0,27.0,29.0,31.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22207,Rond-point du Dr Albert Schweitzer,252.0,3.365079365079365,2.3922290347356507,0.0,2.0,3.0,4.0,10.0,252.0,5.662698412698413,3.495204093283059,1.0,2.0,6.0,9.0,13.0,252.0,9.027777777777779,3.793896101858278,2.0,6.0,9.0,11.0,21.0,252.0,11.968253968253968,3.3576611759814834,0.0,10.0,12.0,14.0,18.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22208,Stalingrad - Barbara,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22209,Verdun - Henri Barbusse,252.0,2.126984126984127,2.127355978183805,0.0,0.0,2.0,3.0,10.0,252.0,1.246031746031746,1.2885428809163806,0.0,0.0,1.0,2.0,7.0,252.0,3.373015873015873,2.5615425102112894,0.0,1.0,3.0,4.0,13.0,252.0,18.583333333333332,2.65345749040501,9.0,18.0,19.0,21.0,22.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22301,Chausson - Gabriel Péri,252.0,2.365079365079365,1.5948281682069603,0.0,1.0,2.0,4.0,6.0,252.0,8.829365079365079,3.1746397345014272,1.0,6.0,10.0,11.0,14.0,252.0,11.194444444444445,4.131056327787781,3.0,8.0,12.0,15.0,17.0,252.0,9.396825396825397,4.081987183200676,4.0,6.0,9.0,12.0,18.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22302,Gare RER - Général de Gaulle,252.0,9.869047619047619,5.407195505322806,1.0,6.0,9.0,12.0,23.0,252.0,12.170634920634921,6.416383008363104,1.0,6.75,16.0,18.0,20.0,252.0,22.03968253968254,10.589704685077113,2.0,13.0,25.0,29.0,40.0,252.0,17.376984126984127,10.878390895616626,0.0,11.0,15.0,27.0,38.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22303,Lucien Lanternier - Le Luth,252.0,3.4126984126984126,1.3553485094209174,1.0,2.0,3.0,4.0,7.0,252.0,13.781746031746032,4.801641498764096,5.0,9.0,15.0,18.0,22.0,252.0,17.194444444444443,4.768535745516,8.0,13.0,18.0,21.0,24.0,252.0,6.876984126984127,4.1018830132912285,0.0,4.0,6.0,9.0,16.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22305,Jean Jaurès - Place du Dr Roux,252.0,7.9523809523809526,5.216976796778168,1.0,3.0,8.0,11.0,19.0,252.0,9.404761904761905,2.6650417170174596,1.0,8.0,9.0,12.0,14.0,252.0,17.357142857142858,4.348309715498767,10.0,14.0,17.0,20.0,27.0,252.0,16.36111111111111,4.308861844382996,7.0,14.0,16.0,20.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22306,Place du 17 Octobre,252.0,2.892857142857143,2.5295915161295652,0.0,1.0,2.0,4.0,10.0,252.0,10.51984126984127,3.4542547201842995,1.0,8.0,10.0,13.0,18.0,252.0,13.412698412698413,3.5878720929953287,2.0,11.0,14.0,16.0,19.0,252.0,6.305555555555555,3.501549015344701,0.0,3.0,6.0,9.0,18.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22401,Charles de Gaulle - Plateau de Vanves,252.0,1.1507936507936507,1.5438734353378831,0.0,0.0,1.0,2.0,6.0,252.0,1.9166666666666667,0.9598514161243169,1.0,1.0,2.0,2.0,5.0,252.0,3.0674603174603177,2.0177036912465662,1.0,2.0,3.0,4.0,11.0,252.0,29.166666666666668,1.8925309262394918,22.0,29.0,30.0,30.0,32.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22402,Jean Jaurès - Salvador Allende,252.0,3.4444444444444446,2.613344716347814,0.0,1.0,3.0,5.0,11.0,252.0,1.8253968253968254,1.7789354669821762,0.0,0.0,1.0,3.0,7.0,252.0,5.26984126984127,3.109970339497302,0.0,3.0,5.0,7.0,14.0,252.0,36.19444444444444,3.3036694690971595,28.0,34.0,37.0,39.0,42.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22403,Pierre Brossolette - Adolphe Pinard,252.0,1.753968253968254,1.6347155554393387,0.0,1.0,1.0,3.0,10.0,252.0,1.6468253968253967,1.5660332056711894,0.0,0.0,1.0,3.0,8.0,252.0,3.4007936507936507,2.4385024478819086,0.0,1.0,3.0,5.0,13.0,252.0,19.424603174603174,2.596018603728836,8.0,18.0,20.0,21.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22404,Pierre Brossolette - 12 Février 1934,252.0,2.1547619047619047,1.8966990467024796,0.0,1.0,2.0,3.0,8.0,252.0,3.0,3.0999293141921878,0.0,1.0,2.0,4.0,12.0,252.0,5.154761904761905,3.722957894058622,0.0,3.0,4.0,7.0,18.0,252.0,19.115079365079364,3.9607952732833014,5.0,17.0,20.0,22.0,25.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22406,Guy Môquet - Etienne Dolet,252.0,3.3134920634920637,2.8926573667427364,0.0,1.0,2.0,4.0,13.0,252.0,0.7103174603174603,0.9100001633097673,0.0,0.0,0.0,1.0,4.0,252.0,4.023809523809524,3.145766232679394,0.0,2.0,3.0,5.0,14.0,252.0,18.78968253968254,3.108818695851848,9.0,17.0,20.0,21.0,23.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22408,Place du 14 Juillet,252.0,2.515873015873016,2.1561886359987135,0.0,1.0,2.0,4.0,10.0,252.0,1.3373015873015872,1.2374137099447473,0.0,0.0,1.0,2.0,5.0,252.0,3.8531746031746033,2.828122475129483,0.0,2.0,3.0,6.0,13.0,252.0,17.33730158730159,3.0417607117273096,9.0,15.0,18.0,20.0,22.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22409,Henri Barbusse - Stalingrad,252.0,2.2063492063492065,2.624789759192063,0.0,0.0,1.0,3.0,13.0,252.0,0.8253968253968254,0.9744085146672402,0.0,0.0,1.0,1.0,5.0,252.0,3.0317460317460316,3.0071270135267314,0.0,1.0,2.0,4.25,14.0,252.0,12.492063492063492,2.9893463735359633,1.0,11.0,13.0,14.0,16.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22501,Théâtre de La Garenne,252.0,2.4206349206349205,2.4392317208699956,0.0,1.0,2.0,3.0,10.0,252.0,0.8253968253968254,0.9744085146672402,0.0,0.0,0.0,2.0,3.0,252.0,3.246031746031746,2.4370529781093557,0.0,1.0,3.0,4.0,10.0,252.0,15.833333333333334,2.5397242376264497,9.0,15.0,16.0,18.0,20.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22502,Kléber - National,252.0,1.996031746031746,1.8195442182961061,0.0,1.0,2.0,3.0,8.0,252.0,1.6904761904761905,1.6578404121326547,0.0,0.0,1.0,2.0,8.0,252.0,3.6865079365079363,2.8926573667427364,0.0,2.0,3.0,5.0,13.0,252.0,15.634920634920634,3.0352593950550117,6.0,14.0,17.0,18.0,20.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22503,Joffre - Aigle,252.0,0.8849206349206349,0.9139527096240141,0.0,0.0,1.0,1.0,4.0,252.0,0.7738095238095238,0.9192651292836598,0.0,0.0,1.0,1.0,4.0,252.0,1.6587301587301588,1.464929724666113,0.0,1.0,1.0,2.0,6.0,252.0,18.1984126984127,1.4803888865079593,13.0,18.0,19.0,19.0,20.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22504,Château - République,252.0,4.5476190476190474,2.927019731345102,0.0,2.0,4.0,7.0,13.0,252.0,1.9642857142857142,1.5546852097157962,0.0,1.0,2.0,3.0,6.0,252.0,6.511904761904762,3.731509145219093,0.0,4.0,6.0,8.25,18.0,252.0,12.992063492063492,3.784000774378162,2.0,11.0,14.0,16.0,20.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22505,Mairie de La Garenne Colombes,252.0,3.2738095238095237,2.3123668415261047,0.0,1.0,3.0,5.0,9.0,252.0,4.031746031746032,4.244399183543774,0.0,1.0,2.0,6.0,16.0,252.0,7.305555555555555,5.341513066680901,0.0,3.0,6.0,11.0,22.0,252.0,14.365079365079366,5.407097555781645,0.0,11.0,16.0,18.0,22.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22506,Gare des Vallées,252.0,6.527777777777778,4.266428549962426,0.0,3.0,6.0,11.0,15.0,252.0,2.8968253968253967,1.7575307065686547,1.0,1.0,2.0,4.0,7.0,252.0,9.424603174603174,4.525962053666043,2.0,5.75,9.0,14.0,18.0,252.0,8.456349206349206,4.7379622434332,1.0,4.0,9.0,12.0,16.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22507,Châteaudun - Place de la Liberté,252.0,4.103174603174603,2.644484194441562,1.0,2.0,3.0,6.0,11.0,252.0,3.996031746031746,2.8305364123180423,0.0,2.0,4.0,6.0,10.0,252.0,8.09920634920635,4.37601204743795,1.0,5.0,8.0,12.0,16.0,252.0,17.52777777777778,4.648953768072074,9.0,13.0,17.0,21.0,25.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22601,Marx Dormoy - Château Sainte-Barbe,252.0,2.996031746031746,2.232498137791643,0.0,1.0,3.0,4.0,8.0,252.0,0.8134920634920635,0.9783190050458859,0.0,0.0,0.0,1.25,3.0,252.0,3.8095238095238093,2.437143797944866,0.0,2.0,4.0,6.0,9.0,252.0,17.011904761904763,2.3557713192969,12.0,15.0,17.0,19.0,21.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22602,Place Henri Dunant - Gare RER,252.0,1.9761904761904763,1.6578404121326547,0.0,1.0,1.0,3.0,6.0,252.0,4.0396825396825395,3.49706944734224,0.0,1.0,3.0,5.25,11.0,252.0,6.015873015873016,3.7330955015444522,1.0,3.0,5.0,9.0,14.0,252.0,24.984126984126984,3.7330955015444522,17.0,22.0,26.0,28.0,30.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22603,Place de la Division Leclerc,252.0,2.5357142857142856,2.637968682648025,0.0,1.0,2.0,3.0,10.0,252.0,0.28174603174603174,0.5009792472343431,0.0,0.0,0.0,1.0,2.0,252.0,2.8174603174603177,2.8182693501319434,0.0,1.0,2.0,3.25,12.0,252.0,32.09920634920635,2.7733218544995437,23.0,31.0,33.0,34.0,35.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22604,Hôtel de Ville de Fontenay-aux-Roses,252.0,1.876984126984127,1.5630016427391276,0.0,1.0,2.0,3.0,6.0,252.0,0.5079365079365079,0.8722917723971383,0.0,0.0,0.0,1.0,3.0,252.0,2.384920634920635,1.924535126165127,0.0,1.0,2.0,3.0,8.0,252.0,30.849206349206348,1.974206019504947,25.0,29.0,31.0,32.0,34.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22701,Hispano Suiza - Parc des Bruyères,252.0,4.908730158730159,2.776466837942495,1.0,3.0,5.0,7.0,11.0,252.0,5.563492063492063,5.188857248926545,0.0,1.0,4.0,10.0,16.0,252.0,10.472222222222221,7.034011157962493,1.0,4.0,8.5,16.25,26.0,252.0,18.853174603174605,7.449048031458111,1.0,12.75,21.0,25.0,29.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
22703,Place Jean Mermoz,252.0,2.6746031746031744,3.2056458289317695,0.0,0.0,2.0,3.25,11.0,252.0,17.634920634920636,2.618059177753231,9.0,17.0,18.0,20.0,22.0,252.0,20.30952380952381,4.320735302839064,10.0,18.0,20.0,23.0,29.0,252.0,8.511904761904763,4.5160026597385965,0.0,5.0,8.0,12.0,19.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23001,Paul Vaillant Couturier - Chaptal,252.0,7.0476190476190474,8.404473427368837,0.0,1.0,2.0,13.0,31.0,252.0,6.559523809523809,7.28807002659677,0.0,1.0,3.0,11.0,22.0,252.0,13.607142857142858,14.376844367092737,0.0,2.0,6.0,31.0,38.0,252.0,23.567460317460316,13.863858999319081,0.0,7.0,31.0,35.0,38.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23002,Pont de Levallois-bécon,252.0,5.7103174603174605,5.85612805148514,0.0,1.0,3.0,9.0,22.0,252.0,11.714285714285714,11.984290608964463,0.0,2.0,6.0,21.0,38.0,252.0,17.424603174603174,16.00368078432843,0.0,3.0,11.0,33.0,49.0,252.0,32.08730158730159,15.885305967390336,1.0,17.0,38.5,46.0,50.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23003,Président Wilson - Baudin,252.0,4.5476190476190474,4.143073022460085,0.0,2.0,3.0,6.25,16.0,252.0,7.309523809523809,6.435662944970279,0.0,2.0,5.0,11.0,22.0,252.0,11.857142857142858,9.267356311237355,0.0,4.0,8.0,22.0,28.0,252.0,15.535714285714286,8.994172210421114,0.0,6.0,19.0,23.0,28.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23004,Paul Vaillant-Couturier - Victor Hugo,252.0,4.003968253968254,3.400841255045002,0.0,2.0,3.0,5.0,17.0,252.0,4.031746031746032,2.9060631985091465,0.0,2.0,4.0,6.0,11.0,252.0,8.035714285714286,5.501422695903151,0.0,4.0,7.0,11.25,24.0,252.0,26.317460317460316,5.557595274708554,11.0,23.0,28.0,31.0,35.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23005,Gare de Clichy-Levallois,252.0,2.484126984126984,1.9071437394110946,0.0,1.0,2.0,4.0,9.0,252.0,3.0873015873015874,2.959271583868082,0.0,1.0,2.0,5.0,12.0,252.0,5.571428571428571,4.025671746530495,0.0,2.0,5.0,9.0,16.0,252.0,19.75,4.039274322423872,9.0,16.0,21.0,23.0,26.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23006,Jules Guesde - Alsace,252.0,4.325396825396825,2.9071401729755872,1.0,2.0,3.0,6.0,12.0,252.0,4.182539682539683,4.043391723774134,0.0,1.0,3.0,7.0,15.0,252.0,8.507936507936508,5.887045717405397,1.0,3.0,7.0,13.0,22.0,252.0,15.722222222222221,5.861806812391468,3.0,10.75,17.0,21.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23007,Président Wilson - Jean Jaures,252.0,3.5634920634920637,3.410777462155968,0.0,1.0,3.0,5.0,15.0,252.0,3.0198412698412698,2.417483457963068,0.0,1.0,2.0,4.0,10.0,252.0,6.583333333333333,5.068946942666664,0.0,3.0,5.0,9.0,24.0,252.0,18.865079365079364,5.036683242107398,2.0,16.75,20.0,22.25,26.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23008,Hôtel de Ville de Levallois Perret,252.0,2.384920634920635,1.7305120933497906,0.0,1.0,2.0,3.0,8.0,252.0,4.785714285714286,3.985245982814628,0.0,2.0,3.0,7.0,17.0,252.0,7.170634920634921,4.806893580067114,0.0,3.0,6.0,10.0,20.0,252.0,16.77777777777778,5.184083653733474,3.0,13.0,17.5,21.0,25.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23009,Anatole France - Louise Michel,252.0,4.468253968253968,3.818984884076514,1.0,2.0,3.0,5.0,18.0,252.0,3.8293650793650795,2.9046347758241633,0.0,1.0,3.0,6.0,11.0,252.0,8.297619047619047,5.560489019248357,2.0,4.0,7.0,10.0,24.0,252.0,39.992063492063494,5.568831919902772,24.0,38.0,41.0,44.0,47.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23010,Voltaire - Anatole France,252.0,3.357142857142857,3.5458618172905854,0.0,1.0,2.0,5.0,15.0,252.0,4.527777777777778,4.441207597324414,0.0,1.0,3.0,8.0,15.0,252.0,7.884920634920635,6.842468363131027,0.0,2.0,6.0,12.25,26.0,252.0,18.817460317460316,6.783975486747687,1.0,14.0,21.0,24.0,27.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23011,Bineau - Louise Michel,252.0,2.3373015873015874,2.341662641077699,0.0,1.0,2.0,3.0,11.0,252.0,2.492063492063492,2.3422195750581047,0.0,0.0,2.0,4.0,11.0,252.0,4.829365079365079,3.801689024092734,0.0,2.0,4.0,7.0,17.0,252.0,19.273809523809526,3.9073468152813122,6.0,18.0,20.0,22.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23041,Général Leclerc - Bièvre,252.0,3.2222222222222223,2.888054498632934,0.0,1.0,2.0,5.0,12.0,252.0,13.507936507936508,2.76358226946406,8.0,11.0,14.0,16.0,18.0,252.0,16.73015873015873,4.0972494872973675,8.0,15.0,17.0,19.0,24.0,252.0,6.075396825396825,3.9888127722346245,0.0,3.0,6.0,8.0,15.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23042,André Theuriet - Blagis,252.0,7.801587301587301,5.105297367975312,0.0,4.0,6.0,12.0,18.0,252.0,15.293650793650794,3.4677052134358544,7.0,12.0,16.0,18.0,21.0,252.0,23.095238095238095,3.081699152123766,16.0,21.0,23.0,26.0,29.0,252.0,6.277777777777778,3.345065674207783,1.0,3.0,6.0,9.0,14.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23101,Grande Rue - Europe,252.0,3.9325396825396823,3.427015459343361,0.0,1.0,3.0,6.0,14.0,252.0,1.8531746031746033,2.241911055449714,0.0,0.0,1.0,3.25,9.0,252.0,5.785714285714286,5.077263031020711,0.0,2.0,4.0,8.0,23.0,252.0,18.05952380952381,5.323819713893813,0.0,15.0,20.0,22.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23102,Hôtel de Ville de Sèvres,252.0,5.301587301587301,3.782471295846388,0.0,2.0,4.5,8.0,16.0,252.0,7.444444444444445,5.017190457669985,0.0,3.0,8.0,13.0,16.0,252.0,12.746031746031745,7.981489050118124,1.0,5.0,13.5,19.0,32.0,252.0,19.01984126984127,7.8600560589352515,0.0,13.0,18.0,26.0,31.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23104,Quai de Sèvres - Manufacture Nationale,252.0,3.9087301587301586,2.7979081497692158,0.0,1.0,4.0,7.0,10.0,252.0,17.97222222222222,4.076365440121451,11.0,14.0,19.0,22.0,24.0,252.0,21.88095238095238,4.574495627359955,11.0,18.0,23.0,26.0,28.0,252.0,5.384920634920635,4.504828174981412,0.0,1.0,4.0,9.0,16.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23105,Sèvres Rive Gauche,252.0,1.5793650793650793,1.5759809421217854,0.0,0.0,1.0,3.0,5.0,252.0,0.07936507936507936,0.2708456464372606,0.0,0.0,0.0,0.0,1.0,252.0,1.6587301587301588,1.5901223908027475,0.0,0.0,1.0,3.0,5.0,252.0,31.341269841269842,1.5901223908027475,28.0,30.0,32.0,33.0,33.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23106,Pavé des Gardes - Charles Vaillant,252.0,0.45634920634920634,0.5070021306046107,0.0,0.0,0.0,1.0,2.0,252.0,0.17063492063492064,0.37693827584315603,0.0,0.0,0.0,0.0,1.0,252.0,0.626984126984127,0.6341431083113311,0.0,0.0,1.0,1.0,2.0,252.0,19.373015873015873,0.6341431083113311,18.0,19.0,19.0,20.0,20.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23201,Avenir,252.0,4.369047619047619,4.492879967693094,0.0,1.0,3.0,6.0,18.0,252.0,4.396825396825397,5.410008969776077,0.0,0.0,2.0,6.0,22.0,252.0,8.765873015873016,8.112060400169739,0.0,2.75,7.0,12.0,33.0,252.0,35.317460317460316,8.291166319803393,11.0,31.0,37.0,42.0,45.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23202,Henri Barbusse - Gabriel Péri,252.0,3.3134920634920637,3.579620340317288,0.0,0.75,2.0,5.0,17.0,252.0,0.6746031746031746,1.3933785652025719,0.0,0.0,0.0,1.0,6.0,252.0,3.988095238095238,3.9037035667056355,0.0,1.0,3.0,6.0,18.0,252.0,22.91269841269841,3.899167019573711,9.0,20.0,24.0,26.0,27.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23203,Division Leclerc - Kléber,252.0,1.4722222222222223,1.5650637444288715,0.0,0.0,1.0,2.0,6.0,252.0,1.0555555555555556,0.22951726772544212,1.0,1.0,1.0,1.0,2.0,252.0,2.5277777777777777,1.639654948099421,1.0,1.0,2.0,3.0,7.0,252.0,22.13888888888889,1.4642334639692967,18.0,21.0,22.0,23.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23205,Parc des Pierrettes,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,2.3015873015873014,1.9093806645686309,0.0,1.0,2.0,4.0,7.0,252.0,2.3015873015873014,1.9093806645686309,0.0,1.0,2.0,4.0,7.0,252.0,20.6984126984127,1.9093806645686309,16.0,19.0,21.0,22.0,23.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23206,Béranger - Félix Faure,252.0,2.8412698412698414,2.797018043356839,0.0,0.75,2.0,5.0,10.0,252.0,0.6706349206349206,0.8646734372227698,0.0,0.0,0.0,1.0,3.0,252.0,3.511904761904762,3.21535427757748,0.0,1.0,2.5,6.0,11.0,252.0,24.166666666666668,3.233908986146223,16.0,22.0,25.0,27.0,28.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23301,Les Blagis,252.0,1.9563492063492063,1.6895741245031548,0.0,1.0,2.0,3.0,9.0,252.0,3.7738095238095237,2.1068160517531833,0.0,2.0,4.0,5.0,8.0,252.0,5.73015873015873,2.7683835328694837,0.0,4.0,6.0,8.0,14.0,252.0,18.92063492063492,2.88726610678083,10.0,17.0,19.0,21.0,25.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23302,Parc de Sceaux - Centre-Ville,252.0,5.98015873015873,4.98639615235795,0.0,2.0,4.0,9.0,18.0,252.0,7.138888888888889,6.359777392458721,0.0,1.0,8.0,14.0,24.0,252.0,13.119047619047619,9.930521299137512,0.0,5.0,11.0,19.0,33.0,252.0,18.44047619047619,9.969296918400998,0.0,11.75,21.0,27.0,32.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23303,Gare de Robinson,252.0,3.746031746031746,2.4783894910017064,0.0,2.0,4.0,6.0,10.0,252.0,6.972222222222222,3.594376725669983,2.0,4.0,6.0,10.0,13.0,252.0,10.718253968253968,4.699324369403398,3.0,6.0,10.0,13.0,21.0,252.0,19.1984126984127,4.734412194245173,9.0,16.0,20.0,24.0,27.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23304,Mairie de Sceaux,252.0,1.6944444444444444,1.3232102431204549,0.0,1.0,2.0,2.0,6.0,252.0,21.091269841269842,5.506570068466165,15.0,17.0,18.0,28.0,31.0,252.0,22.785714285714285,5.926652801707415,16.0,18.0,20.0,30.0,33.0,252.0,9.932539682539682,5.783564146912084,0.0,3.0,12.0,14.0,17.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
23403,Chateau,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23701,Parvis Robert Schuman - Roger Salengro,252.0,2.9285714285714284,2.5142734257473793,0.0,1.0,2.0,4.0,9.0,252.0,0.6428571428571429,0.9937196067308756,0.0,0.0,0.0,1.0,3.0,252.0,3.5714285714285716,2.489591308492992,0.0,1.0,3.5,5.0,9.0,252.0,20.416666666666668,2.484413563996967,15.0,19.0,20.5,23.0,24.0,252.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
